col_0,col_1,col_2,col_3,col_4,col_5,label_0,label_1,label_2
great_pret,proper,foster,1,not_recom,not_recom,0,1,1
great_pret,proper,foster,1,recommended,priority,0,1,0
great_pret,proper,foster,1,priority,spec_prior,0,1,0
great_pret,proper,foster,1,not_recom,not_recom,0,1,0
great_pret,proper,foster,1,recommended,spec_prior,0,1,0
great_pret,proper,foster,1,recommended,priority,0,0,1
great_pret,proper,foster,1,priority,spec_prior,0,0,1
great_pret,proper,foster,1,not_recom,not_recom,0,0,1
great_pret,proper,foster,1,recommended,priority,0,0,0
great_pret,proper,foster,1,priority,spec_prior,0,0,0
great_pret,proper,foster,1,not_recom,not_recom,0,0,0
great_pret,proper,foster,1,recommended,spec_prior,0,0,0
great_pret,proper,foster,2,recommended,priority,1,1,1
great_pret,proper,foster,2,priority,priority,1,1,1
great_pret,proper,foster,2,not_recom,not_recom,1,1,1
great_pret,proper,foster,2,recommended,priority,1,1,0
great_pret,proper,foster,2,priority,priority,1,1,0
great_pret,proper,foster,2,not_recom,not_recom,1,1,0
great_pret,proper,foster,2,recommended,priority,1,0,1
great_pret,proper,foster,2,priority,spec_prior,1,0,1
great_pret,proper,foster,2,not_recom,not_recom,1,0,1
great_pret,proper,foster,2,recommended,priority,1,0,0
great_pret,proper,foster,2,priority,spec_prior,1,0,0
great_pret,proper,foster,2,not_recom,not_recom,1,0,0
great_pret,proper,foster,2,recommended,spec_prior,1,0,0
great_pret,proper,foster,2,recommended,priority,0,1,1
great_pret,proper,foster,2,priority,spec_prior,0,1,1
great_pret,proper,foster,2,not_recom,not_recom,0,1,1
great_pret,proper,foster,2,recommended,priority,0,1,0
great_pret,proper,foster,2,priority,spec_prior,0,1,0
great_pret,proper,foster,2,not_recom,not_recom,0,1,0
great_pret,proper,foster,2,recommended,spec_prior,0,1,0
great_pret,proper,foster,2,recommended,priority,0,0,1
great_pret,proper,foster,2,priority,spec_prior,0,0,1
great_pret,proper,foster,2,not_recom,not_recom,0,0,1
great_pret,proper,foster,2,recommended,priority,0,0,0
great_pret,proper,foster,2,priority,spec_prior,0,0,0
great_pret,proper,foster,2,not_recom,not_recom,0,0,0
great_pret,proper,foster,2,recommended,spec_prior,0,0,0
great_pret,proper,foster,3,recommended,priority,1,1,1
great_pret,proper,foster,3,priority,priority,1,1,1
great_pret,proper,foster,3,not_recom,not_recom,1,1,1
great_pret,proper,foster,3,recommended,priority,1,1,0
great_pret,proper,foster,3,priority,priority,1,1,0
great_pret,proper,foster,3,not_recom,not_recom,1,1,0
great_pret,proper,foster,3,recommended,priority,1,0,1
great_pret,proper,foster,3,priority,spec_prior,1,0,1
great_pret,proper,foster,3,not_recom,not_recom,1,0,1
great_pret,proper,foster,3,recommended,priority,1,0,0
great_pret,proper,foster,3,priority,spec_prior,1,0,0
great_pret,proper,foster,3,not_recom,not_recom,1,0,0
great_pret,proper,foster,3,recommended,spec_prior,1,0,0
great_pret,proper,foster,3,recommended,priority,0,1,1
great_pret,proper,foster,3,priority,spec_prior,0,1,1
great_pret,proper,foster,3,not_recom,not_recom,0,1,1
great_pret,proper,foster,3,recommended,priority,0,1,0
great_pret,proper,foster,3,priority,spec_prior,0,1,0
great_pret,proper,foster,3,not_recom,not_recom,0,1,0
great_pret,proper,foster,3,recommended,spec_prior,0,1,0
great_pret,proper,foster,3,recommended,priority,0,0,1
great_pret,proper,foster,3,priority,spec_prior,0,0,1
great_pret,proper,foster,3,not_recom,not_recom,0,0,1
great_pret,proper,foster,3,recommended,priority,0,0,0
great_pret,proper,foster,3,priority,spec_prior,0,0,0
great_pret,proper,foster,3,not_recom,not_recom,0,0,0
great_pret,proper,foster,3,recommended,spec_prior,0,0,0
great_pret,proper,foster,more,recommended,priority,1,1,1
great_pret,proper,foster,more,priority,priority,1,1,1
great_pret,proper,foster,more,not_recom,not_recom,1,1,1
great_pret,proper,foster,more,recommended,priority,1,1,0
great_pret,proper,foster,more,priority,priority,1,1,0
great_pret,proper,foster,more,not_recom,not_recom,1,1,0
great_pret,proper,foster,more,recommended,priority,1,0,1
great_pret,proper,foster,more,priority,spec_prior,1,0,1
great_pret,proper,foster,more,not_recom,not_recom,1,0,1
great_pret,proper,foster,more,recommended,priority,1,0,0
great_pret,proper,foster,more,priority,spec_prior,1,0,0
great_pret,proper,foster,more,not_recom,not_recom,1,0,0
great_pret,proper,foster,more,recommended,spec_prior,1,0,0
great_pret,proper,foster,more,recommended,priority,0,1,1
great_pret,proper,foster,more,priority,spec_prior,0,1,1
great_pret,proper,foster,more,not_recom,not_recom,0,1,1
great_pret,proper,foster,more,recommended,priority,0,1,0
great_pret,proper,foster,more,priority,spec_prior,0,1,0
great_pret,proper,foster,more,not_recom,not_recom,0,1,0
great_pret,proper,foster,more,recommended,spec_prior,0,1,0
great_pret,proper,foster,more,recommended,priority,0,0,1
great_pret,proper,foster,more,priority,spec_prior,0,0,1
great_pret,proper,foster,more,not_recom,not_recom,0,0,1
great_pret,proper,foster,more,recommended,priority,0,0,0
great_pret,proper,foster,more,priority,spec_prior,0,0,0
great_pret,proper,foster,more,not_recom,not_recom,0,0,0
great_pret,proper,foster,more,recommended,spec_prior,0,0,0
great_pret,less_proper,complete,1,recommended,priority,1,1,1
great_pret,less_proper,complete,1,priority,priority,1,1,1
great_pret,less_proper,complete,1,not_recom,not_recom,1,1,1
great_pret,less_proper,complete,1,recommended,priority,1,1,0
great_pret,less_proper,complete,1,priority,priority,1,1,0
great_pret,less_proper,complete,1,not_recom,not_recom,1,1,0
great_pret,less_proper,complete,1,recommended,priority,1,0,1
great_pret,less_proper,complete,1,priority,priority,1,0,1
great_pret,less_proper,complete,1,not_recom,not_recom,1,0,1
great_pret,less_proper,complete,1,recommended,priority,1,0,0
great_pret,less_proper,complete,1,priority,priority,1,0,0
great_pret,less_proper,complete,1,not_recom,not_recom,1,0,0
great_pret,less_proper,complete,1,recommended,priority,0,1,1
great_pret,less_proper,complete,1,priority,priority,0,1,1
great_pret,less_proper,complete,1,not_recom,not_recom,0,1,1
great_pret,less_proper,complete,1,recommended,priority,0,1,0
great_pret,less_proper,complete,1,priority,priority,0,1,0
great_pret,less_proper,complete,1,not_recom,not_recom,0,1,0
great_pret,less_proper,complete,1,recommended,priority,0,0,1
great_pret,less_proper,complete,1,priority,priority,0,0,1
great_pret,less_proper,complete,1,not_recom,not_recom,0,0,1
great_pret,less_proper,complete,1,recommended,priority,0,0,0
great_pret,less_proper,complete,1,priority,priority,0,0,0
great_pret,less_proper,complete,1,not_recom,not_recom,0,0,0
great_pret,less_proper,complete,2,recommended,priority,1,1,1
great_pret,less_proper,complete,2,priority,priority,1,1,1
great_pret,less_proper,complete,2,not_recom,not_recom,1,1,1
great_pret,less_proper,complete,2,recommended,priority,1,1,0
great_pret,less_proper,complete,2,priority,priority,1,1,0
great_pret,less_proper,complete,2,not_recom,not_recom,1,1,0
great_pret,less_proper,complete,2,recommended,priority,1,0,1
great_pret,less_proper,complete,2,priority,priority,1,0,1
great_pret,less_proper,complete,2,not_recom,not_recom,1,0,1
great_pret,less_proper,complete,2,recommended,priority,1,0,0
great_pret,less_proper,complete,2,priority,priority,1,0,0
great_pret,less_proper,complete,2,not_recom,not_recom,1,0,0
great_pret,less_proper,complete,2,recommended,priority,0,1,1
great_pret,less_proper,complete,2,priority,priority,0,1,1
great_pret,less_proper,complete,2,not_recom,not_recom,0,1,1
great_pret,less_proper,complete,2,recommended,priority,0,1,0
great_pret,less_proper,complete,2,priority,priority,0,1,0
great_pret,less_proper,complete,2,not_recom,not_recom,0,1,0
great_pret,less_proper,complete,2,recommended,priority,0,0,1
great_pret,less_proper,complete,2,priority,priority,0,0,1
great_pret,less_proper,complete,2,not_recom,not_recom,0,0,1
great_pret,less_proper,complete,2,recommended,priority,0,0,0
great_pret,less_proper,complete,2,priority,priority,0,0,0
great_pret,less_proper,complete,2,not_recom,not_recom,0,0,0
great_pret,less_proper,complete,2,priority,spec_prior,0,1,1
great_pret,less_proper,complete,2,priority,spec_prior,0,1,0
great_pret,less_proper,complete,2,recommended,spec_prior,0,1,0
great_pret,less_proper,complete,2,priority,spec_prior,0,0,1
great_pret,less_proper,complete,2,priority,spec_prior,0,0,0
great_pret,less_proper,complete,2,recommended,spec_prior,0,0,0
great_pret,less_proper,complete,3,recommended,priority,1,1,1
great_pret,less_proper,complete,3,priority,priority,1,1,1
great_pret,less_proper,complete,3,not_recom,not_recom,1,1,1
great_pret,less_proper,complete,3,recommended,priority,1,1,0
great_pret,less_proper,complete,3,priority,priority,1,1,0
great_pret,less_proper,complete,3,not_recom,not_recom,1,1,0
great_pret,less_proper,complete,3,recommended,priority,1,0,1
great_pret,less_proper,complete,3,priority,spec_prior,1,0,1
great_pret,less_proper,complete,3,not_recom,not_recom,1,0,1
great_pret,less_proper,complete,3,recommended,priority,1,0,0
great_pret,less_proper,complete,3,priority,spec_prior,1,0,0
great_pret,less_proper,complete,3,not_recom,not_recom,1,0,0
great_pret,less_proper,complete,3,recommended,spec_prior,1,0,0
great_pret,less_proper,complete,3,recommended,priority,0,1,1
great_pret,less_proper,complete,3,priority,spec_prior,0,1,1
great_pret,less_proper,complete,3,not_recom,not_recom,0,1,1
great_pret,less_proper,complete,3,recommended,priority,0,1,0
great_pret,less_proper,complete,3,priority,spec_prior,0,1,0
great_pret,less_proper,complete,3,not_recom,not_recom,0,1,0
great_pret,less_proper,complete,3,recommended,spec_prior,0,1,0
great_pret,less_proper,complete,3,recommended,priority,0,0,1
great_pret,less_proper,complete,3,priority,spec_prior,0,0,1
great_pret,less_proper,complete,3,not_recom,not_recom,0,0,1
great_pret,less_proper,complete,3,recommended,priority,0,0,0
great_pret,less_proper,complete,3,priority,spec_prior,0,0,0
great_pret,less_proper,complete,3,not_recom,not_recom,0,0,0
great_pret,less_proper,complete,3,recommended,spec_prior,0,0,0
great_pret,less_proper,complete,more,recommended,priority,1,1,1
great_pret,less_proper,complete,more,priority,priority,1,1,1
great_pret,less_proper,complete,more,not_recom,not_recom,1,1,1
great_pret,less_proper,complete,more,recommended,priority,1,1,0
great_pret,less_proper,complete,more,priority,priority,1,1,0
great_pret,less_proper,complete,more,not_recom,not_recom,1,1,0
great_pret,less_proper,complete,more,recommended,priority,1,0,1
great_pret,less_proper,complete,more,priority,spec_prior,1,0,1
great_pret,less_proper,complete,more,not_recom,not_recom,1,0,1
great_pret,less_proper,complete,more,recommended,priority,1,0,0
great_pret,less_proper,complete,more,priority,spec_prior,1,0,0
great_pret,less_proper,complete,more,not_recom,not_recom,1,0,0
great_pret,less_proper,complete,more,recommended,spec_prior,1,0,0
great_pret,less_proper,complete,more,recommended,priority,0,1,1
great_pret,less_proper,complete,more,priority,spec_prior,0,1,1
great_pret,less_proper,complete,more,not_recom,not_recom,0,1,1
great_pret,less_proper,complete,more,recommended,priority,0,1,0
great_pret,less_proper,complete,more,priority,spec_prior,0,1,0
great_pret,less_proper,complete,more,not_recom,not_recom,0,1,0
great_pret,less_proper,complete,more,recommended,spec_prior,0,1,0
great_pret,less_proper,complete,more,recommended,priority,0,0,1
great_pret,less_proper,complete,more,priority,spec_prior,0,0,1
great_pret,less_proper,complete,more,not_recom,not_recom,0,0,1
great_pret,less_proper,complete,more,recommended,priority,0,0,0
great_pret,less_proper,complete,more,priority,spec_prior,0,0,0
great_pret,less_proper,complete,more,not_recom,not_recom,0,0,0
great_pret,less_proper,complete,more,recommended,spec_prior,0,0,0
great_pret,less_proper,completed,1,recommended,priority,1,1,1
great_pret,less_proper,completed,1,priority,priority,1,1,1
great_pret,less_proper,completed,1,not_recom,not_recom,1,1,1
great_pret,less_proper,completed,1,recommended,priority,1,1,0
great_pret,less_proper,completed,1,priority,priority,1,1,0
great_pret,less_proper,completed,1,not_recom,not_recom,1,1,0
great_pret,less_proper,completed,1,recommended,priority,1,0,1
great_pret,less_proper,completed,1,priority,priority,1,0,1
great_pret,less_proper,completed,1,not_recom,not_recom,1,0,1
great_pret,less_proper,completed,1,recommended,priority,1,0,0
great_pret,less_proper,completed,1,priority,priority,1,0,0
great_pret,less_proper,completed,1,not_recom,not_recom,1,0,0
great_pret,less_proper,completed,1,recommended,priority,0,1,1
great_pret,less_proper,completed,1,priority,priority,0,1,1
great_pret,less_proper,completed,1,not_recom,not_recom,0,1,1
great_pret,less_proper,completed,1,recommended,priority,0,1,0
great_pret,less_proper,completed,1,priority,priority,0,1,0
great_pret,less_proper,completed,1,not_recom,not_recom,0,1,0
great_pret,less_proper,completed,1,recommended,priority,0,0,1
great_pret,less_proper,completed,1,priority,priority,0,0,1
great_pret,less_proper,completed,1,not_recom,not_recom,0,0,1
great_pret,less_proper,completed,1,recommended,priority,0,0,0
great_pret,less_proper,completed,1,priority,priority,0,0,0
great_pret,less_proper,completed,1,not_recom,not_recom,0,0,0
great_pret,less_proper,completed,1,priority,spec_prior,0,1,1
great_pret,less_proper,completed,1,priority,spec_prior,0,1,0
great_pret,less_proper,completed,1,recommended,spec_prior,0,1,0
great_pret,less_proper,completed,1,priority,spec_prior,0,0,1
great_pret,less_proper,completed,1,priority,spec_prior,0,0,0
great_pret,less_proper,completed,1,recommended,spec_prior,0,0,0
great_pret,less_proper,completed,2,recommended,priority,1,1,1
great_pret,less_proper,completed,2,priority,priority,1,1,1
great_pret,less_proper,completed,2,not_recom,not_recom,1,1,1
great_pret,less_proper,completed,2,recommended,priority,1,1,0
great_pret,less_proper,completed,2,priority,priority,1,1,0
great_pret,less_proper,completed,2,not_recom,not_recom,1,1,0
great_pret,less_proper,completed,2,recommended,priority,1,0,1
great_pret,less_proper,completed,2,priority,priority,1,0,1
great_pret,less_proper,completed,2,not_recom,not_recom,1,0,1
great_pret,less_proper,completed,2,recommended,priority,1,0,0
great_pret,less_proper,completed,2,priority,priority,1,0,0
great_pret,less_proper,completed,2,not_recom,not_recom,1,0,0
great_pret,less_proper,completed,2,recommended,priority,0,1,1
great_pret,less_proper,completed,2,priority,priority,0,1,1
great_pret,less_proper,completed,2,not_recom,not_recom,0,1,1
great_pret,less_proper,completed,2,recommended,priority,0,1,0
great_pret,less_proper,completed,2,priority,priority,0,1,0
great_pret,less_proper,completed,2,not_recom,not_recom,0,1,0
great_pret,less_proper,completed,2,recommended,priority,0,0,1
great_pret,less_proper,completed,2,priority,priority,0,0,1
great_pret,less_proper,completed,2,not_recom,not_recom,0,0,1
great_pret,less_proper,completed,2,recommended,priority,0,0,0
great_pret,less_proper,completed,2,priority,priority,0,0,0
great_pret,less_proper,completed,2,not_recom,not_recom,0,0,0
great_pret,less_proper,completed,2,priority,spec_prior,0,1,1
great_pret,less_proper,completed,2,priority,spec_prior,0,1,0
great_pret,less_proper,completed,2,recommended,spec_prior,0,1,0
great_pret,less_proper,completed,2,priority,spec_prior,0,0,1
great_pret,less_proper,completed,2,priority,spec_prior,0,0,0
great_pret,less_proper,completed,2,recommended,spec_prior,0,0,0
great_pret,less_proper,completed,3,recommended,priority,1,1,1
great_pret,less_proper,completed,3,priority,priority,1,1,1
great_pret,less_proper,completed,3,not_recom,not_recom,1,1,1
great_pret,less_proper,completed,3,recommended,priority,1,1,0
great_pret,less_proper,completed,3,priority,priority,1,1,0
great_pret,less_proper,completed,3,not_recom,not_recom,1,1,0
great_pret,less_proper,completed,3,recommended,priority,1,0,1
great_pret,less_proper,completed,3,priority,spec_prior,1,0,1
great_pret,less_proper,completed,3,not_recom,not_recom,1,0,1
great_pret,less_proper,completed,3,recommended,priority,1,0,0
great_pret,less_proper,completed,3,priority,spec_prior,1,0,0
great_pret,less_proper,completed,3,not_recom,not_recom,1,0,0
great_pret,less_proper,completed,3,recommended,spec_prior,1,0,0
great_pret,less_proper,completed,3,recommended,priority,0,1,1
great_pret,less_proper,completed,3,priority,spec_prior,0,1,1
great_pret,less_proper,completed,3,not_recom,not_recom,0,1,1
great_pret,less_proper,completed,3,recommended,priority,0,1,0
great_pret,less_proper,completed,3,priority,spec_prior,0,1,0
great_pret,less_proper,completed,3,not_recom,not_recom,0,1,0
great_pret,less_proper,completed,3,recommended,spec_prior,0,1,0
great_pret,less_proper,completed,3,recommended,priority,0,0,1
great_pret,less_proper,completed,3,priority,spec_prior,0,0,1
great_pret,less_proper,completed,3,not_recom,not_recom,0,0,1
great_pret,less_proper,completed,3,recommended,priority,0,0,0
great_pret,less_proper,completed,3,priority,spec_prior,0,0,0
great_pret,less_proper,completed,3,not_recom,not_recom,0,0,0
great_pret,less_proper,completed,3,recommended,spec_prior,0,0,0
great_pret,less_proper,completed,more,recommended,priority,1,1,1
great_pret,less_proper,completed,more,priority,priority,1,1,1
great_pret,less_proper,completed,more,not_recom,not_recom,1,1,1
great_pret,less_proper,completed,more,recommended,priority,1,1,0
great_pret,less_proper,completed,more,priority,priority,1,1,0
great_pret,less_proper,completed,more,not_recom,not_recom,1,1,0
great_pret,less_proper,completed,more,recommended,priority,1,0,1
great_pret,less_proper,completed,more,priority,spec_prior,1,0,1
great_pret,less_proper,completed,more,not_recom,not_recom,1,0,1
great_pret,less_proper,completed,more,recommended,priority,1,0,0
great_pret,less_proper,completed,more,priority,spec_prior,1,0,0
great_pret,less_proper,completed,more,not_recom,not_recom,1,0,0
great_pret,less_proper,completed,more,recommended,spec_prior,1,0,0
great_pret,less_proper,completed,more,recommended,priority,0,1,1
great_pret,less_proper,completed,more,priority,spec_prior,0,1,1
great_pret,less_proper,completed,more,not_recom,not_recom,0,1,1
great_pret,less_proper,completed,more,recommended,priority,0,1,0
great_pret,less_proper,completed,more,priority,spec_prior,0,1,0
great_pret,less_proper,completed,more,not_recom,not_recom,0,1,0
great_pret,less_proper,completed,more,recommended,spec_prior,0,1,0
great_pret,less_proper,completed,more,recommended,priority,0,0,1
great_pret,less_proper,completed,more,priority,spec_prior,0,0,1
great_pret,less_proper,completed,more,not_recom,not_recom,0,0,1
great_pret,less_proper,completed,more,recommended,priority,0,0,0
great_pret,less_proper,completed,more,priority,spec_prior,0,0,0
great_pret,less_proper,completed,more,not_recom,not_recom,0,0,0
great_pret,less_proper,completed,more,recommended,spec_prior,0,0,0
great_pret,less_proper,incomplete,1,recommended,priority,1,1,1
great_pret,less_proper,incomplete,1,priority,priority,1,1,1
great_pret,less_proper,incomplete,1,not_recom,not_recom,1,1,1
great_pret,less_proper,incomplete,1,recommended,priority,1,1,0
great_pret,less_proper,incomplete,1,priority,priority,1,1,0
great_pret,less_proper,incomplete,1,not_recom,not_recom,1,1,0
great_pret,less_proper,incomplete,1,recommended,priority,1,0,1
great_pret,less_proper,incomplete,1,priority,priority,1,0,1
great_pret,less_proper,incomplete,1,not_recom,not_recom,1,0,1
great_pret,less_proper,incomplete,1,recommended,priority,1,0,0
great_pret,less_proper,incomplete,1,priority,priority,1,0,0
great_pret,less_proper,incomplete,1,not_recom,not_recom,1,0,0
great_pret,less_proper,incomplete,1,recommended,priority,0,1,1
great_pret,less_proper,incomplete,1,priority,priority,0,1,1
great_pret,less_proper,incomplete,1,not_recom,not_recom,0,1,1
great_pret,less_proper,incomplete,1,recommended,priority,0,1,0
great_pret,less_proper,incomplete,1,priority,priority,0,1,0
great_pret,less_proper,incomplete,1,not_recom,not_recom,0,1,0
great_pret,less_proper,incomplete,1,recommended,priority,0,0,1
great_pret,less_proper,incomplete,1,priority,priority,0,0,1
great_pret,less_proper,incomplete,1,not_recom,not_recom,0,0,1
great_pret,less_proper,incomplete,1,recommended,priority,0,0,0
great_pret,less_proper,incomplete,1,priority,priority,0,0,0
great_pret,less_proper,incomplete,1,not_recom,not_recom,0,0,0
great_pret,less_proper,incomplete,1,priority,spec_prior,0,1,1
great_pret,less_proper,incomplete,1,priority,spec_prior,0,1,0
great_pret,less_proper,incomplete,1,recommended,spec_prior,0,1,0
great_pret,less_proper,incomplete,1,priority,spec_prior,0,0,1
great_pret,less_proper,incomplete,1,priority,spec_prior,0,0,0
great_pret,less_proper,incomplete,1,recommended,spec_prior,0,0,0
great_pret,less_proper,incomplete,2,recommended,priority,1,1,1
great_pret,less_proper,incomplete,2,priority,priority,1,1,1
great_pret,less_proper,incomplete,2,not_recom,not_recom,1,1,1
great_pret,less_proper,incomplete,2,recommended,priority,1,1,0
great_pret,less_proper,incomplete,2,priority,priority,1,1,0
great_pret,less_proper,incomplete,2,not_recom,not_recom,1,1,0
great_pret,less_proper,incomplete,2,recommended,priority,1,0,1
great_pret,less_proper,incomplete,2,priority,spec_prior,1,0,1
great_pret,less_proper,incomplete,2,not_recom,not_recom,1,0,1
great_pret,less_proper,incomplete,2,recommended,priority,1,0,0
great_pret,less_proper,incomplete,2,priority,spec_prior,1,0,0
great_pret,less_proper,incomplete,2,not_recom,not_recom,1,0,0
great_pret,less_proper,incomplete,2,recommended,spec_prior,1,0,0
great_pret,less_proper,incomplete,2,recommended,priority,0,1,1
great_pret,less_proper,incomplete,2,priority,spec_prior,0,1,1
great_pret,less_proper,incomplete,2,not_recom,not_recom,0,1,1
great_pret,less_proper,incomplete,2,recommended,priority,0,1,0
great_pret,less_proper,incomplete,2,priority,spec_prior,0,1,0
great_pret,less_proper,incomplete,2,not_recom,not_recom,0,1,0
great_pret,less_proper,incomplete,2,recommended,spec_prior,0,1,0
great_pret,less_proper,incomplete,2,recommended,priority,0,0,1
great_pret,less_proper,incomplete,2,priority,spec_prior,0,0,1
great_pret,less_proper,incomplete,2,not_recom,not_recom,0,0,1
great_pret,less_proper,incomplete,2,recommended,priority,0,0,0
great_pret,less_proper,incomplete,2,priority,spec_prior,0,0,0
great_pret,less_proper,incomplete,2,not_recom,not_recom,0,0,0
great_pret,less_proper,incomplete,2,recommended,spec_prior,0,0,0
great_pret,less_proper,incomplete,3,recommended,priority,1,1,1
great_pret,less_proper,incomplete,3,priority,priority,1,1,1
great_pret,less_proper,incomplete,3,not_recom,not_recom,1,1,1
great_pret,less_proper,incomplete,3,recommended,priority,1,1,0
great_pret,less_proper,incomplete,3,priority,priority,1,1,0
great_pret,less_proper,incomplete,3,not_recom,not_recom,1,1,0
great_pret,less_proper,incomplete,3,recommended,priority,1,0,1
great_pret,less_proper,incomplete,3,priority,spec_prior,1,0,1
great_pret,less_proper,incomplete,3,not_recom,not_recom,1,0,1
great_pret,less_proper,incomplete,3,recommended,priority,1,0,0
great_pret,less_proper,incomplete,3,priority,spec_prior,1,0,0
great_pret,less_proper,incomplete,3,not_recom,not_recom,1,0,0
great_pret,less_proper,incomplete,3,recommended,spec_prior,1,0,0
great_pret,less_proper,incomplete,3,recommended,priority,0,1,1
great_pret,less_proper,incomplete,3,priority,spec_prior,0,1,1
great_pret,less_proper,incomplete,3,not_recom,not_recom,0,1,1
great_pret,less_proper,incomplete,3,recommended,priority,0,1,0
great_pret,less_proper,incomplete,3,priority,spec_prior,0,1,0
great_pret,less_proper,incomplete,3,not_recom,not_recom,0,1,0
great_pret,less_proper,incomplete,3,recommended,spec_prior,0,1,0
great_pret,less_proper,incomplete,3,recommended,priority,0,0,1
great_pret,less_proper,incomplete,3,priority,spec_prior,0,0,1
great_pret,less_proper,incomplete,3,not_recom,not_recom,0,0,1
great_pret,less_proper,incomplete,3,recommended,priority,0,0,0
great_pret,less_proper,incomplete,3,priority,spec_prior,0,0,0
great_pret,less_proper,incomplete,3,not_recom,not_recom,0,0,0
great_pret,less_proper,incomplete,3,recommended,spec_prior,0,0,0
great_pret,less_proper,incomplete,more,recommended,priority,1,1,1
great_pret,less_proper,incomplete,more,priority,priority,1,1,1
great_pret,less_proper,incomplete,more,not_recom,not_recom,1,1,1
great_pret,less_proper,incomplete,more,recommended,priority,1,1,0
great_pret,less_proper,incomplete,more,priority,priority,1,1,0
great_pret,less_proper,incomplete,more,not_recom,not_recom,1,1,0
great_pret,less_proper,incomplete,more,recommended,priority,1,0,1
great_pret,less_proper,incomplete,more,priority,spec_prior,1,0,1
great_pret,less_proper,incomplete,more,not_recom,not_recom,1,0,1
great_pret,less_proper,incomplete,more,recommended,priority,1,0,0
great_pret,less_proper,incomplete,more,priority,spec_prior,1,0,0
great_pret,less_proper,incomplete,more,not_recom,not_recom,1,0,0
great_pret,less_proper,incomplete,more,recommended,spec_prior,1,0,0
great_pret,less_proper,incomplete,more,recommended,priority,0,1,1
great_pret,less_proper,incomplete,more,priority,spec_prior,0,1,1
great_pret,less_proper,incomplete,more,not_recom,not_recom,0,1,1
great_pret,less_proper,incomplete,more,recommended,priority,0,1,0
great_pret,less_proper,incomplete,more,priority,spec_prior,0,1,0
great_pret,less_proper,incomplete,more,not_recom,not_recom,0,1,0
great_pret,less_proper,incomplete,more,recommended,spec_prior,0,1,0
great_pret,less_proper,incomplete,more,recommended,priority,0,0,1
great_pret,less_proper,incomplete,more,priority,spec_prior,0,0,1
great_pret,less_proper,incomplete,more,not_recom,not_recom,0,0,1
great_pret,less_proper,incomplete,more,recommended,priority,0,0,0
great_pret,less_proper,incomplete,more,priority,spec_prior,0,0,0
great_pret,less_proper,incomplete,more,not_recom,not_recom,0,0,0
great_pret,less_proper,incomplete,more,recommended,spec_prior,0,0,0
great_pret,less_proper,foster,1,recommended,priority,1,1,1
great_pret,less_proper,foster,1,priority,priority,1,1,1
great_pret,less_proper,foster,1,not_recom,not_recom,1,1,1
great_pret,less_proper,foster,1,recommended,priority,1,1,0
great_pret,less_proper,foster,1,priority,priority,1,1,0
great_pret,less_proper,foster,1,not_recom,not_recom,1,1,0
great_pret,less_proper,foster,1,recommended,priority,1,0,1
great_pret,less_proper,foster,1,priority,spec_prior,1,0,1
great_pret,less_proper,foster,1,not_recom,not_recom,1,0,1
great_pret,less_proper,foster,1,recommended,priority,1,0,0
great_pret,less_proper,foster,1,priority,spec_prior,1,0,0
great_pret,less_proper,foster,1,not_recom,not_recom,1,0,0
great_pret,less_proper,foster,1,recommended,spec_prior,1,0,0
great_pret,less_proper,foster,1,recommended,priority,0,1,1
great_pret,less_proper,foster,1,priority,spec_prior,0,1,1
great_pret,less_proper,foster,1,not_recom,not_recom,0,1,1
great_pret,less_proper,foster,1,recommended,priority,0,1,0
great_pret,less_proper,foster,1,priority,spec_prior,0,1,0
great_pret,less_proper,foster,1,not_recom,not_recom,0,1,0
great_pret,less_proper,foster,1,recommended,spec_prior,0,1,0
great_pret,less_proper,foster,1,recommended,priority,0,0,1
great_pret,less_proper,foster,1,priority,spec_prior,0,0,1
great_pret,less_proper,foster,1,not_recom,not_recom,0,0,1
great_pret,less_proper,foster,1,recommended,priority,0,0,0
great_pret,less_proper,foster,1,priority,spec_prior,0,0,0
great_pret,less_proper,foster,1,not_recom,not_recom,0,0,0
great_pret,less_proper,foster,1,recommended,spec_prior,0,0,0
great_pret,less_proper,foster,2,recommended,priority,1,1,1
great_pret,less_proper,foster,2,priority,priority,1,1,1
great_pret,less_proper,foster,2,not_recom,not_recom,1,1,1
great_pret,less_proper,foster,2,recommended,priority,1,1,0
great_pret,less_proper,foster,2,priority,priority,1,1,0
great_pret,less_proper,foster,2,not_recom,not_recom,1,1,0
great_pret,less_proper,foster,2,recommended,priority,1,0,1
great_pret,less_proper,foster,2,priority,spec_prior,1,0,1
great_pret,less_proper,foster,2,not_recom,not_recom,1,0,1
great_pret,less_proper,foster,2,recommended,priority,1,0,0
great_pret,less_proper,foster,2,priority,spec_prior,1,0,0
great_pret,less_proper,foster,2,not_recom,not_recom,1,0,0
great_pret,less_proper,foster,2,recommended,spec_prior,1,0,0
great_pret,less_proper,foster,2,recommended,priority,0,1,1
great_pret,less_proper,foster,2,priority,spec_prior,0,1,1
great_pret,less_proper,foster,2,not_recom,not_recom,0,1,1
great_pret,less_proper,foster,2,recommended,priority,0,1,0
great_pret,less_proper,foster,2,priority,spec_prior,0,1,0
great_pret,less_proper,foster,2,not_recom,not_recom,0,1,0
great_pret,less_proper,foster,2,recommended,spec_prior,0,1,0
